Year,Location,LocYr,Block,Row,Range,Plot,Line,Entry,RhizoShootDryWt,HeadingDate,MaturityDate,GrainFill,PlantHeight,TillerNumber,Biomass,HarvestIndex,Yield,TestWeight,Plump,Protein,GrainMoisture
2021,SD,SD21,7,38,3,707,Hockett,234,0.319,180,207,27,17.7,740.56,769.26,0.55,3673.2,46.6,89.60573477,13.4,13.7
2021,SD,SD21,7,38,4,708,2MS14_3308-020,195,0.4,179,206,27,20.5,648.71,815.19,0.52,3358.3,47.4,79.77736549,12.9,14
2021,SD,SD21,7,39,1,709,08WA-53,134,0.444,181,206,25,17.7,683.15,861.11,0.53,3695.96,47.6,,12.6,13.7
2021,SD,SD21,7,39,2,710,06N2-67,18,0.461,177,206,29,19.8,620,734.82,0.57,3165.57,46.2,93.70503597,13.3,13.1
2021,SD,SD21,7,39,3,711,Odyssey,237,0.423,181,207,26,21.7,608.52,694.63,0.53,3746.8,45.7,95.8,12.8,13.4
2021,SD,SD21,7,39,4,712,09MT-34,144,0.333,176,210,34,20.7,683.15,884.08,0.56,4024.03,46.4,92.47104247,10.5,14.6
2021,SD,SD21,7,40,1,713,09N2-66,169,0.345,186,208,22,21.8,493.7,734.82,0.48,3410.61,44.7,93.37349398,13.3,14
2021,SD,SD21,7,40,2,714,08N2-22,94,0.463,176,206,30,18.5,775,843.89,0.55,3813.8,45,91.90871369,12.3,13.1
2021,SD,SD21,7,40,3,715,08N2-52,104,0.555,174,206,32,19.7,711.85,792.22,0.59,3286.38,44.8,82.04633205,12.3,12.9
2021,SD,SD21,7,40,4,716,08MT-03,82,0.717,180,206,26,22.7,637.22,786.48,0.53,3714.59,46.5,90.50387597,13,13.6
2021,SD,SD21,7,41,1,717,06N2-81,20,0.495,177,206,29,22.4,631.48,843.89,0.56,3860.44,47.1,92.61261261,11.5,13.6
2021,SD,SD21,7,41,2,718,07WA-45,64,0.418,179,207,28,21,843.89,1033.34,0.56,4239.98,46.3,80.72519084,13.6,13.7
2021,SD,SD21,7,41,3,719,09WA-39,183,0.329,178,206,28,21.9,631.48,832.41,0.54,3684.1,45,85.28827038,14.5,13.7
2021,SD,SD21,7,41,4,720,07AB-85,33,0.502,181,207,26,21.9,717.59,1021.85,0.52,3877.71,46.9,89.52380952,12.9,14.3
2021,SD,SD21,7,42,1,721,09N2-64,167,0.503,182,208,26,24,608.52,1021.85,0.41,3313.79,44.8,88.58800774,11.6,14.5
2021,SD,SD21,7,42,2,722,2MS14_3302-026,188,0.442,181,208,27,21.1,631.48,780.74,0.46,3660.7,46.4,93.51669941,11.7,14.2
2021,SD,SD21,7,42,3,723,Merit57,236,0.464,180,207,27,19.6,660.19,809.45,0.54,3961.21,44.4,74.10358566,13,13.1
2021,SD,SD21,8,43,1,801,06N2-23,7,0.409,176,206,30,23.5,419.07,510.93,0.86,3812.78,45.8,96.95340502,12.4,14.9
2021,SD,SD21,8,43,2,802,06AB-08,1,0.423,181,208,27,19.6,533.89,775,0.54,3836.12,45.7,77.16150082,13.6,15.8
2021,SD,SD21,8,43,3,803,Hockett,234,0.345,180,207,27,19,677.41,803.71,0.56,3850.75,47.7,92.42174629,13.4,15
2021,SD,SD21,8,43,4,804,2MS14_3340-022,224,0.389,181,206,25,24.3,539.63,631.48,0.55,3932.5,44.9,90.53571429,12.2,15.2
2021,SD,SD21,8,44,1,805,07N2-41,53,,,,,,,,,,,74.08829175,13.8,
2021,SD,SD21,8,44,2,806,08WA-15,123,0.561,175,207,32,22.3,551.11,654.45,0.61,3787.28,44.7,88.24786325,12,15.2
2021,SD,SD21,8,44,3,807,Lavina,235,0.314,177,205,28,20.9,562.59,746.3,0.55,3749.68,42.5,44.55645161,13.1,15.8
2021,SD,SD21,8,44,4,808,08N2-68,109,0.657,177,208,31,23.1,677.41,872.59,0.54,4043.7,43.8,84.33268859,11.7,15.3
2021,SD,SD21,8,45,1,809,08AB-31,77,0.271,183,206,23,21,551.11,648.71,0.52,3463.66,45.8,86.37992832,13.1,15.5
2021,SD,SD21,8,45,2,810,08N2-49,102,0.475,175,208,33,23.5,637.22,889.82,0.6,4112.56,46.7,92.01451906,11.8,15
2021,SD,SD21,8,45,3,811,08WA-04,121,0.391,179,207,28,18.2,642.96,757.78,0.53,4551.09,46.6,86.01532567,12.8,16.2
2021,SD,SD21,8,45,4,812,06N2-79,19,0.452,179,208,29,25.5,637.22,975.93,0.54,3606.35,43.4,97.58364312,13.7,15.1
2021,SD,SD21,8,46,1,813,09WA-10,181,0.273,179,205,26,21.3,786.48,815.19,0.59,3643.62,46.8,86.67992048,12.8,15.2
2021,SD,SD21,8,46,2,814,06N2-47,11,0.565,176,207,31,19.6,642.96,723.33,0.53,4380.31,45.4,91.00204499,12.5,15.2
2021,SD,SD21,8,46,3,815,Merit57,236,0.271,181,208,27,21.3,660.19,849.63,0.61,4748.6,42.9,72.79411765,12.3,15.7
2021,SD,SD21,8,46,4,816,2MS14_3317-006,210,0.353,179,208,29,23.6,637.22,930,0.6,4444.4,47.5,90.4296875,11.6,15.5
2021,SD,SD21,8,47,1,817,2MS14_3310-009,198,0.474,182,208,26,22.4,734.82,924.26,0.58,4861.67,45.5,91.33574007,10.6,15.5
2021,SD,SD21,8,47,2,818,09WA-30,182,0.358,183,206,23,19.9,665.93,809.45,0.56,4447.31,46.4,94.00749064,12.6,15.1
2021,SD,SD21,8,47,3,819,09MT-75,147,0.582,182,210,28,24.4,459.26,660.19,0.55,4355.38,46.2,89.27203065,11.6,16.3
2021,SD,SD21,8,47,4,820,Odyssey,237,0.216,181,207,26,22.6,740.56,952.96,0.6,4802.67,44.9,95.78313253,10.7,15.1
2021,SD,SD21,8,48,1,821,07N2-64,59,0.355,177,208,31,22,499.45,660.19,0.55,3881.45,43.1,90.11627907,11.9,14.7
2021,SD,SD21,8,48,2,822,2MS14_3310-012,199,0.388,177,205,28,23,729.08,918.52,0.59,4662.4,45.5,88.34586466,12.4,15.3
2021,SD,SD21,8,48,3,823,07AB-91,35,0.394,179,206,27,22.4,970.19,964.45,0.56,4443.5,47.2,89.43661972,12.4,15.6
2021,SD,SD21,9,49,1,901,Lavina,235,0.195,178,205,27,23.8,987.41,895.56,0.56,3997.89,42.7,37.52310536,12.4,15.6
2021,SD,SD21,9,49,2,902,07BA-94,38,0.433,183,206,23,21.3,665.93,912.78,0.54,4294.81,46.6,82.73244782,12.2,15.2
2021,SD,SD21,9,49,3,903,07AB-63,29,0.312,181,207,26,24.8,820.93,1056.3,0.52,4332.53,47.6,85.22522523,12.5,15.3
2021,SD,SD21,9,49,4,904,06MT-93,3,0.421,181,206,25,23.9,838.15,1085,0.53,4112.56,45.9,82.31292517,12.1,15
2021,SD,SD21,9,50,1,905,Merit57,236,0.368,183,208,25,21.7,522.41,551.11,0.54,4600.24,42.4,75.26205451,11.8,14.7
2021,SD,SD21,9,50,2,906,08MT-60,87,0.389,180,206,26,28,665.93,866.85,0.51,4354.82,45.9,90.49429658,13.3,14.8
2021,SD,SD21,9,50,3,907,Hockett,234,0.237,179,206,27,23.8,775,918.52,0.57,4499.65,45.9,83.92857143,12,14.9
2021,SD,SD21,9,50,4,908,09N2-65,168,0.425,181,206,25,25.7,792.22,1033.34,0.56,4202.68,43.4,81.93277311,10.2,15.6
2021,SD,SD21,9,51,1,909,08AB-08,69,0.395,190,212,22,24.1,729.08,889.82,0.54,3969.77,46.2,79.13533835,12.2,16
2021,SD,SD21,9,51,2,910,09MT-93,151,0.429,177,208,31,23.5,775,872.59,0.55,4408.29,45.6,87.27984344,10.7,15.3
2021,SD,SD21,9,51,3,911,07N2-19,44,0.305,177,206,29,20.6,734.82,815.19,0.58,4233.07,45.4,93.01075269,13.1,14.6
2021,SD,SD21,9,51,4,912,08WA-21,126,0.794,181,205,24,23.8,872.59,1090.74,0.53,4530.43,45.9,80.51724138,12.5,15.4
2021,SD,SD21,9,52,1,913,09N2-61,164,0.432,184,209,25,22.7,510.93,620,0.49,2867.35,42.1,87.15953307,11.3,15.3
2021,SD,SD21,9,52,2,914,Odyssey,237,0.291,181,208,27,22.3,912.78,918.52,0.57,4544.98,44.8,95.82542694,11.9,14.6
2021,SD,SD21,9,52,3,915,08AB-22,74,0.277,182,207,25,24.8,642.96,1096.48,0.57,4722.59,46.9,93.08600337,12.5,15.4
2021,SD,SD21,9,52,4,916,2MS14_3340-025,225,0.496,181,207,26,24.5,849.63,947.22,0.54,4307.74,44.6,76.73179396,11.8,15
2021,SD,SD21,9,53,1,917,09N2-29,155,0.484,178,208,30,21.9,447.78,700.37,0.57,4114.92,47.4,82.5426945,11.6,15.4
2021,SD,SD21,9,53,2,918,09N2-86,176,0.379,190,208,18,18.4,637.22,797.96,0.52,3936.72,46.4,79.8,13,15.3
2021,SD,SD21,9,53,3,919,09AB-27,137,0.43,184,207,23,24,763.52,1096.48,0.53,4237.67,45.2,80.47445255,12.7,15
